model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,medqa,,1,1,0.2331707626581192,0.9246147274971008,0.281829372048378,4.375,0.12884651590138674,0.22646662592887878,0
Qwen3-8B,0,medqa,,1,1,0.1661163568496704,0.9263551235198975,0.43981178663671017,5.125,0.18985480070114136,0.3155743181705475,0
Qwen3-8B,0,medqa,,1,1,0.2729448527097702,1.0277016162872314,0.3680483642965555,5.625,0.29091618955135345,0.4073583781719208,0
Qwen3-8B,0,medqa,,0,1,-0.026792943477630615,0.789359986782074,0.5257617980241776,0.75,0.26638267934322357,0.35041263699531555,0
Qwen3-8B,0,medqa,,1,1,0.47826507687568665,1.0437471866607666,0.2983226007781923,7.75,0.26673005521297455,0.37879064679145813,0
Qwen3-8B,0,medqa,,0,1,0.022075265645980835,0.9297236204147339,0.5706908106803894,2.0,0.15645531937479973,0.2877577543258667,0
Qwen3-8B,0,medqa,,1,1,0.5041850116103888,1.0344126224517822,0.24765354627743363,7.0,0.24114476144313812,0.37368109822273254,0
Qwen3-8B,0,medqa,,0,1,0.010980427265167236,0.7458656430244446,0.6972938179969788,0.5,0.1465419279411435,0.32390978932380676,0
Qwen3-8B,0,medqa,,1,1,0.1344505250453949,0.9301874041557312,0.29862578213214874,3.625,0.21049837628379464,0.4195950925350189,0
Qwen3-8B,0,medqa,,1,1,0.10191920399665833,1.1317124366760254,0.24682586640119553,3.75,0.21474700141698122,0.4558795392513275,0
Qwen3-8B,0,medqa,,0,1,0.20521658658981323,0.9750070571899414,0.24115455523133278,4.375,0.2880779653787613,0.49499380588531494,0
Qwen3-8B,0,medqa,,1,1,0.11226817965507507,0.9428298473358154,0.5936008393764496,0.5,0.2829333283007145,0.5435821413993835,0
Qwen3-8B,0,medqa,,0,1,0.10869762301445007,0.7415609955787659,0.14003895223140717,5.375,0.13689305074512959,0.25299718976020813,0
Qwen3-8B,0,medqa,,1,1,0.08386926352977753,0.6220340132713318,0.2577865421772003,5.875,0.1550874449312687,0.24582424759864807,0
Qwen3-8B,0,medqa,,1,1,0.5377874718979001,1.0551576614379883,0.17195139825344086,6.625,0.13157118577510118,0.28819596767425537,0
Qwen3-8B,0,medqa,,1,1,0.4903566874563694,1.0904909372329712,0.2499167136847973,6.75,0.22550305724143982,0.44116079807281494,0
Qwen3-8B,0,medqa,,1,1,0.08147156238555908,0.977423369884491,0.49959954619407654,2.0,0.15144346933811903,0.3266962170600891,0
Qwen3-8B,0,medqa,,0,1,-0.10047763586044312,0.9062850475311279,0.8306027799844742,0.5,0.2035752721130848,0.43004536628723145,0
Qwen3-8B,0,medqa,,1,1,0.6164606399834156,1.1561355590820312,0.146028446033597,7.125,0.1456359855365008,0.29614049196243286,0
Qwen3-8B,0,medqa,,1,1,-0.07921552658081055,0.5958248376846313,0.3374207615852356,2.375,0.33107706904411316,0.4393993318080902,0
