model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.16540409997105598,0.37537682056427,0.26974006462842226,1.625,0.14684030786156654,0.1866530328989029,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.11011728271842003,0.2491430789232254,0.19070638250559568,2.25,0.11802446842193604,0.17526763677597046,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.1323472186923027,0.21928367018699646,0.48999032378196716,2.875,0.04479417763650417,0.10872530192136765,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.1529072355479002,0.3156743347644806,0.16947592771612108,2.625,0.06513527990318835,0.12783615291118622,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.19686656817793846,0.33310747146606445,0.8041313886642456,0.625,-0.016528457403182983,0.043030813336372375,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.37971165031194687,0.5137438178062439,0.05265736975707114,5.0,0.05299368128180504,0.14338843524456024,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.2487675828160718,0.5006021857261658,0.5728305703960359,1.0,0.09133857674896717,0.12917879223823547,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.2393650859594345,0.28292831778526306,0.450995204038918,0.125,0.0890648765489459,0.19294993579387665,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.09184908121824265,0.3025777339935303,0.5903350878506899,0.625,0.09692242369055748,0.10005422681570053,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.23311369866132736,0.32932373881340027,0.2710519637912512,6.625,0.21412857621908188,0.23756402730941772,0
Llama-3.1-8B-Instruct,0,medqa,,0,1,0.25925494730472565,0.43815329670906067,0.468975767493248,0.75,0.09527452662587166,0.1533292829990387,0
Llama-3.1-8B-Instruct,0,medqa,,1,1,0.18491476625204087,0.4505935311317444,1.0054476758465172,6.125,0.008802016451954841,0.21767690777778625,0
