model,gamma,dataset,id,y_correct,y_demand,f1,f2,f3,f4,f1_rand,f2_rand,marker_hit
Qwen3-8B,0,medqa,,0,1,7.730823040008545,9.97427749633789,0.3706963509321213,2.875,0.25782085582613945,0.4657088816165924,0
Qwen3-8B,0,medqa,,1,1,10.231972217559814,14.946258544921875,0.3125510811805725,3.875,0.1766681969165802,0.28498929738998413,0
Qwen3-8B,0,medqa,,0,1,7.639872312545776,9.82269287109375,0.3855572920292616,5.0,0.11368427984416485,0.2620418667793274,0
Qwen3-8B,0,medqa,,1,1,10.277447700500488,14.97657585144043,0.23341385275125504,4.125,0.13987963646650314,0.43067583441734314,0
Qwen3-8B,0,medqa,,1,1,10.141021490097046,14.824991226196289,0.48531222343444824,1.5,0.2825995683670044,0.3571133613586426,0
Qwen3-8B,0,medqa,,0,1,7.897566318511963,10.307764053344727,0.34249497950077057,2.25,0.1508338265120983,0.3599824905395508,0
Qwen3-8B,0,medqa,,1,1,7.68534779548645,10.004594802856445,0.3624599948525429,3.25,0.14042561501264572,0.351321280002594,0
Qwen3-8B,0,medqa,,1,1,8.27652883529663,10.883787155151367,0.3332730829715729,2.75,0.2891584113240242,0.35067078471183777,0
Qwen3-8B,0,medqa,,1,1,10.18649673461914,14.521821022033691,0.3699952964670956,6.875,0.15582381770946085,0.3166319727897644,0
Qwen3-8B,0,medqa,,1,1,11.126322746276855,16.49242401123047,0.2775648161768913,5.0,0.23734726011753082,0.3913779556751251,0
Qwen3-8B,0,medqa,,0,1,10.156179666519165,14.91594123840332,0.5356639623641968,2.625,0.10569957084953785,0.22696681320667267,0
Qwen3-8B,0,medqa,,1,1,10.41387391090393,14.885624885559082,0.32025787234306335,6.375,0.2665043994784355,0.3839568495750427,0
Qwen3-8B,0,medqa,,0,1,7.821774482727051,10.368398666381836,0.39503616839647293,3.375,0.40436384081840515,0.6235402822494507,0
Qwen3-8B,0,medqa,,1,1,10.595775604248047,15.431329727172852,0.15996820433065295,8.375,0.1992179285734892,0.34804046154022217,0
Qwen3-8B,0,medqa,,1,1,10.671568155288696,15.643548965454102,0.18734852224588394,5.125,0.2360009364783764,0.379365473985672,0
Qwen3-8B,0,medqa,,0,1,7.943042039871216,10.489665985107422,0.6830494999885559,1.5,0.23153400607407093,0.4186260998249054,0
Qwen3-8B,0,medqa,,1,1,7.624713897705078,9.82269287109375,0.24321607127785683,4.25,0.25547647569328547,0.4930321276187897,0
Qwen3-8B,0,medqa,,1,1,10.095546245574951,14.855308532714844,0.4249852430075407,7.5,0.18857866525650024,0.26610738039016724,0
Qwen3-8B,0,medqa,,1,1,7.53376317024231,9.853010177612305,0.4716091454029083,2.625,0.21382921561598778,0.34577664732933044,0
Qwen3-8B,0,medqa,,1,1,7.564079999923706,9.762059211730957,0.42763619124889374,2.75,0.26619854010641575,0.4829641282558441,0
Qwen3-8B,0,medqa,,0,1,9.580157995223999,13.854848861694336,0.4491243287920952,3.25,0.21476467698812485,0.3494126498699188,0
Qwen3-8B,0,medqa,,1,1,9.792376279830933,14.127700805664062,0.3954145610332489,4.25,0.15751312673091888,0.4050590991973877,0
